Unnamed: 0,DateTime,Open,High,Low,Close,Volume
0.0,2008-09-11,14982.0,14982.0,14982.0,14982.0,16
1.0,2008-10-02,14982.0,14982.0,14982.0,14982.0,16
2.0,2008-10-03,14982.0,14982.0,14982.0,14982.0,9
3.0,2008-10-09,13310.928,13310.928,13310.928,13310.928,9
4.0,2008-10-23,13253.28,15558.24,13253.28,15558.24,33
5.0,2008-11-10,15846.336,15846.336,15846.336,15846.336,16
6.0,2008-12-23,15846.336,15846.336,15846.336,15846.336,37
7.0,2009-01-29,13253.28,13253.28,5819.952,5819.952,250
8.0,2009-01-30,6338.544,6338.544,6338.544,6338.544,83
9.0,2009-02-04,10372.128,10372.128,10372.128,10372.128,183
10.0,2009-02-05,10372.128,10372.128,10372.128,10372.128,66
11.0,2009-02-06,10372.128,10372.128,10372.128,10372.128,41
12.0,2009-02-10,11236.512,11236.512,11236.512,11236.512,83
13.0,2009-02-12,8355.36,8355.36,8355.36,8355.36,41
14.0,2009-02-13,8355.36,8355.36,8355.36,8355.36,83
15.0,2009-03-10,8355.36,8355.36,8355.36,8355.36,125
16.0,2009-03-11,8355.36,8355.36,8355.36,8355.36,100
17.0,2009-03-18,8355.36,8355.36,8355.36,8355.36,16
18.0,2009-03-19,8355.36,8355.36,8355.36,8355.36,8
19.0,2009-03-23,8355.36,8355.36,8355.36,8355.36,8
20.0,2009-03-24,8355.36,8355.36,8355.36,8355.36,8
21.0,2009-03-25,8355.36,8355.36,8355.36,8355.36,8
22.0,2009-03-26,8355.36,8355.36,8355.36,8355.36,8
23.0,2009-03-27,8355.36,8355.36,8355.36,8355.36,8
24.0,2009-03-30,8355.36,9219.696,8355.36,9219.696,250
25.0,2009-03-31,9219.696,10372.128,8758.704,10372.128,967
26.0,2009-04-01,10372.128,10372.128,10372.128,10372.128,8
27.0,2009-04-02,10372.128,10372.128,10372.128,10372.128,8
28.0,2009-04-03,10372.128,10372.128,10372.128,10372.128,41
29.0,2009-04-06,10372.128,10372.128,10372.128,10372.128,167
30.0,2009-04-07,10372.128,10372.128,9853.536,9853.536,375
31.0,2009-04-09,11524.608,11524.608,11524.608,11524.608,41
32.0,2009-04-13,11524.608,11524.608,11524.608,11524.608,167
33.0,2009-04-14,12965.184,12965.184,11870.352,11870.352,833
34.0,2009-04-16,12677.088,12677.088,12043.2,12043.2,333
35.0,2009-04-21,12677.088,12677.088,12677.088,12677.088,133
36.0,2009-04-22,12965.184,12965.184,12677.088,12677.088,167
37.0,2009-04-24,14405.76,14405.76,13685.472,13685.472,350
38.0,2009-04-27,14405.76,14405.76,13253.28,13253.28,188
39.0,2009-04-28,13253.28,13253.28,13253.28,13253.28,25
