Unnamed: 0,DateTime,Open,High,Low,Close,Volume
0.0,2024-06-17,42.79,43.0,33.84,36.48,3747400
1.0,2024-06-18,36.99,37.75,30.19,30.33,4184900
2.0,2024-06-20,30.87,31.2,24.0,27.26,4586300
3.0,2024-06-21,27.26,29.0,26.2,28.64,932500
4.0,2024-06-24,29.5,29.5,25.29,25.31,1558300
5.0,2024-06-25,25.31,26.1,22.89,24.96,2235000
6.0,2024-06-26,24.96,27.74,23.05,27.56,1513800
7.0,2024-06-27,28.4,31.25,27.68,30.83,1481500
8.0,2024-06-28,32.77,35.17,31.25,35.0,1191500
9.0,2024-07-01,37.0,37.0,32.0,33.34,897000
10.0,2024-07-02,34.45,36.34,33.74,35.98,720900
11.0,2024-07-03,37.0,37.65,32.8,34.39,1092600
12.0,2024-07-05,36.22,36.63,30.77,30.88,620100
13.0,2024-07-08,31.07,33.8,31.0,33.2,511267
14.0,2024-07-09,34.71,35.75,30.81,34.5,2062049
15.0,2024-07-10,35.5,36.49,34.45,35.0,1078687
16.0,2024-07-11,35.78,37.585,34.82,37.5,981547
17.0,2024-07-12,38.88,41.78,37.68,39.76,1632205
18.0,2024-07-15,39.76,40.8,36.4,36.6,1038024
19.0,2024-07-16,38.5,41.88,37.3065,40.74,1160319
20.0,2024-07-17,40.0,45.11,38.71,39.85,1144920
21.0,2024-07-18,41.56,42.25,39.5,40.14,958039
22.0,2024-07-19,41.0,42.8451,39.9,41.4,442568
23.0,2024-07-22,42.45,43.85,41.1,42.98,926712
24.0,2024-07-23,43.0,43.4,40.2,40.7,448166
25.0,2024-07-24,40.82,40.9254,37.68,38.05,622220
26.0,2024-07-25,38.5,40.1,37.2601,40.02,651057
27.0,2024-07-26,40.1,42.07,39.71,41.92,709413
28.0,2024-07-29,41.71,44.17,41.4182,43.87,518703
29.0,2024-07-30,44.71,46.55,42.76,45.97,856808
30.0,2024-07-31,46.58,47.09,43.12,43.28,572590
31.0,2024-08-01,44.92,45.58,39.01,39.28,604657
32.0,2024-08-02,38.0,39.48,36.11,39.045,679191
33.0,2024-08-05,32.82,38.8299,32.8,38.22,1005422
34.0,2024-08-06,41.51,41.99,38.0,40.65,999984
35.0,2024-08-07,39.91,40.93,38.55,38.82,1209270
36.0,2024-08-08,40.71,40.71,36.8,38.93,685834
37.0,2024-08-09,39.0,39.78,38.57,38.75,336619
38.0,2024-08-12,38.86,39.75,38.165,38.68,372774
39.0,2024-08-13,39.43,43.76,38.9406,42.65,717779
40.0,2024-08-14,42.7,43.844,41.19,42.9,605559
41.0,2024-08-15,43.76,47.81,43.75,47.2,716867
42.0,2024-08-16,47.0,52.82,46.6,50.88,1305682
43.0,2024-08-19,52.1,59.08,50.01,57.61,1422031
44.0,2024-08-20,58.0,74.83,56.94,58.71,3131342
45.0,2024-08-21,60.0,72.77,60.0,71.47,1753535
46.0,2024-08-22,72.35,77.0,61.02,64.53,2159671
47.0,2024-08-23,66.47,68.08,63.11,64.95,990135
48.0,2024-08-26,66.9,67.65,58.0,60.51,1041835
49.0,2024-08-27,60.51,72.45,60.51,68.47,1447059
50.0,2024-08-28,68.47,68.99,58.6001,59.23,1226250
